osmid,highway,lanes,name,oneway,reversed,length,speed_kph,travel_time,maxspeed,ref,geometry,width,bridge,junction,access,tunnel,edge_id,qualitativeLikelihood_high,probabilityOfOccurrence_high,returnPeriod_high,magnitudeOrIntensity_high,flooded_high,qualitativeLikelihood_medium,probabilityOfOccurrence_medium,returnPeriod_medium,magnitudeOrIntensity_medium,flooded_medium
23965672,secondary_link,1,Hunsrückstraße,True,False,44.82261019808272,50.0,3.2272279342619563,50,,"LINESTRING (6.6720011 49.7410593, 6.6720921 49.7410237, 6.6721619 49.7410039, 6.6722416 49.7409819, 6.67233 49.7409547, 6.6724473 49.7409172, 6.672555 49.7408753)",,,,,,23965672,,,,,False,,,,,False
"[8029606, 330043048, 39173934, 26548815, 943465202, 22955449, 22955451, 26500350, 26500351]",residential,,"['Baltzstraße', 'Im Avelertal']",False,False,2338.8568341173414,40.0,210.4971150705607,"['30', '50']",,"LINESTRING (6.6804606 49.7584688, 6.6805303 49.7585146, 6.6806989 49.7586103, 6.680743 49.7586235, 6.6807814 49.7586122, 6.6808469 49.7585769, 6.6813848 49.7581953, 6.6819185 49.7578261, 6.682082 49.7576729, 6.6820996 49.7576126, 6.6827092 49.7570286, 6.6835755 49.7561818, 6.6839784 49.7558702, 6.6844672 49.755585, 6.684946 49.7553063, 6.685257 49.755148, 6.6856308 49.7549889, 6.6858626 49.7549146, 6.686094 49.7548543, 6.6863063 49.7548091, 6.6866869 49.7547536, 6.6874416 49.7546386, 6.6876637 49.7545892, 6.6879507 49.7545184, 6.6882037 49.7544443, 6.6883508 49.75439, 6.6889028 49.7541195, 6.6890878 49.7540013, 6.6893268 49.7538207, 6.690097 49.7532351, 6.6909207 49.753563, 6.6912666 49.7537032, 6.6916886 49.7538691, 6.6918161 49.7539239, 6.6920145 49.7540256, 6.6922366 49.7541568, 6.6924218 49.7542912, 6.6924582 49.7543273, 6.6924961 49.7543624, 6.6925165 49.7543728, 6.6925441 49.7543827, 6.6926069 49.7543808, 6.6926372 49.7543681, 6.6926596 49.7543527, 6.6926949 49.7543048, 6.6927434 49.754232, 6.6927592 49.7541844, 6.6927601 49.7541274, 6.6927432 49.7540406, 6.6927116 49.7539447, 6.6926401 49.7537198, 6.6926315 49.7536808, 6.6926258 49.7536431, 6.6926218 49.7536023, 6.6926251 49.7535602, 6.6926298 49.7535456, 6.6926399 49.7535337, 6.6926546 49.7535226, 6.6926735 49.7535134, 6.6926885 49.7535044, 6.6927116 49.7534988, 6.6927592 49.7534997, 6.6927975 49.753504, 6.693883 49.7540107, 6.6940802 49.7541168, 6.6942706 49.7542243, 6.6946158 49.7544373, 6.6947266 49.7544972, 6.6948308 49.75455, 6.6949338 49.7545957, 6.6950436 49.7546361, 6.6952342 49.7546893, 6.6954276 49.7547338, 6.6955937 49.7547716, 6.6957279 49.7548204, 6.6958827 49.754894, 6.6959303 49.7548998, 6.695984 49.7548826, 6.6960081 49.7548487, 6.695994 49.7548058, 6.6957827 49.754646, 6.6956781 49.7545559, 6.6956098 49.7544639, 6.6955789 49.754373, 6.6955636 49.7542774, 6.6955818 49.7540926, 6.6956442 49.7537721, 6.6955725 49.7535634, 6.6955162 49.7533998, 6.6950282 49.7529812, 6.6948628 49.7527552, 6.6947883 49.7526356, 6.6947236 49.7525143, 6.6947347 49.7524718, 6.6947702 49.7524419, 6.6948565 49.7524366, 6.6957208 49.7527274, 6.696516 49.7528853, 6.6966517 49.7528953, 6.6971938 49.7528625, 6.6973326 49.752851, 6.6977219 49.7528918, 6.6980687 49.7529995, 6.6983289 49.7531113, 6.6984287 49.7531757, 6.69853 49.753262, 6.6986478 49.753453, 6.6990088 49.7540722, 6.6990864 49.7542182, 6.6991295 49.754281, 6.6991937 49.7543369, 6.6993293 49.7543919, 6.6997587 49.7544962)","['4', '3']",yes,,,,"[8029606, 330043048, 39173934, 26548815, 943465202, 22955449, 22955451, 26500350, 26500351]",,,,,False,,,,,False
529435043,residential,,Keuneweg,False,False,358.7524908893173,30.0,43.050298906718076,30,,"LINESTRING (6.6804606 49.7584688, 6.6803824 49.7584277, 6.6803366 49.7584016, 6.6803245 49.7583401, 6.6802607 49.758003, 6.6802221 49.7578237, 6.6801698 49.7576062, 6.6801386 49.7574388, 6.6801012 49.7572428, 6.6800127 49.7569682, 6.6799074 49.7566639, 6.6798963 49.7566214, 6.6796436 49.7561282, 6.6795831 49.7560249, 6.6795212 49.7559287, 6.6793632 49.7557295, 6.6792249 49.7555665, 6.6790717 49.7554238)",,,,,,529435043,,,,,False,,,,,False
"[688428728, 330038432]",secondary,3,Kohlenstraße,False,True,200.512739006964,50.0,14.43691720850141,50,L 144,"LINESTRING (6.6804606 49.7584688, 6.6807564 49.7582561, 6.6809213 49.758127, 6.6810071 49.7580507, 6.6810527 49.758004, 6.6810943 49.7579537, 6.6811252 49.7579113, 6.681156 49.7578515, 6.6811761 49.757783, 6.6811842 49.7577345, 6.6811855 49.7576765, 6.6811694 49.7575942, 6.6811124 49.7574369, 6.6810702 49.7573264, 6.6810259 49.7571991, 6.6809924 49.7570847, 6.680983 49.7569721, 6.680981 49.7568331)",,,,,,"[688428728, 330038432]",,,,,False,,,,,False
"[330038432, 688428728]",secondary,3,Kohlenstraße,False,False,200.51273900696398,50.0,14.436917208501407,50,L 144,"LINESTRING (6.680981 49.7568331, 6.680983 49.7569721, 6.6809924 49.7570847, 6.6810259 49.7571991, 6.6810702 49.7573264, 6.6811124 49.7574369, 6.6811694 49.7575942, 6.6811855 49.7576765, 6.6811842 49.7577345, 6.6811761 49.757783, 6.681156 49.7578515, 6.6811252 49.7579113, 6.6810943 49.7579537, 6.6810527 49.758004, 6.6810071 49.7580507, 6.6809213 49.758127, 6.6807564 49.7582561, 6.6804606 49.7584688)",,,,,,"[330038432, 688428728]",,,,,False,,,,,False
42917667,living_street,,Fröhlicherstraße,True,False,69.5996426401185,19.625,12.767322981117278,,,"LINESTRING (6.6851345 49.8098441, 6.6848015 49.8101239, 6.6845294 49.8103331)",,,,,,42917667,high,0.1,10.0,,True,medium,0.01,100.0,,True
514006031,living_street,,Oberstraße,False,True,11.067439407026274,19.625,2.030205445365329,,,"LINESTRING (6.6851345 49.8098441, 6.6851734 49.8098527, 6.6852048 49.8098585, 6.6852363 49.8098616, 6.6852725 49.8098631, 6.6852848 49.8098627)",2.3,,,,,514006031,high,0.1,10.0,,True,medium,0.01,100.0,,True
"[893978228, 392343519]",secondary,2,Roonstraße,True,False,88.00934052384837,50.0,6.336672517717083,50,L 145,"LINESTRING (6.6504631 49.758581, 6.6504228 49.7585653, 6.6502305 49.7584906, 6.6501747 49.7584686, 6.6499707 49.7583897, 6.6494102 49.7581763)",,,,,,"[893978228, 392343519]",,,,,False,,,,,False
"[500360352, 500360350, 500360351]",tertiary,"['2', '3']",Zum Römersprudel,False,True,67.32796940718174,50.0,4.847613797317085,50,,"LINESTRING (6.6287228 49.7239895, 6.6289588 49.72415, 6.6291983 49.7243112, 6.629369 49.7244278)",,,,,,"[500360352, 500360350, 500360351]",,,,,False,,,,,False
500360353,tertiary,3,Zum Römersprudel,False,True,12.059267649815828,50.0,0.8682672707867397,50,,"LINESTRING (6.629369 49.7244278, 6.6294925 49.7245012)",,,,,,500360353,,,,,False,,,,,False
"[500360344, 1508812043]",primary_link,1,,True,False,112.21989164055394,50.0,8.079832198119885,50,,"LINESTRING (6.6294925 49.7245012, 6.629321 49.7246211, 6.6292539 49.724674, 6.6291802 49.7247183, 6.6290916 49.7247573, 6.6290165 49.7247833, 6.6289783 49.7247893, 6.6289401 49.7247954, 6.6288194 49.7247954, 6.6287242 49.7247842, 6.6286276 49.7247512, 6.6285512 49.724707, 6.6283179 49.7245357, 6.6282851 49.7245124)",,,,,,"[500360344, 1508812043]",,,,,False,,,,,False
500365008,residential,,Löllberg,False,False,8.742091928609426,30.0,1.0490510314331312,30,,"LINESTRING (6.6201599 49.7225343, 6.6201666 49.7226128)",,,,,,500365008,,,,,False,,,,,False
500365006,residential,,Estricher Hof,False,True,14.341239843202459,33.612927756653995,1.5359704399837206,,,"LINESTRING (6.6201666 49.7226128, 6.6203087 49.7226344, 6.6203597 49.7226449)",,,,,,500365006,,,,,False,,,,,False
500365013,primary_link,,,True,False,11.618662423466628,50.8,0.8233697780409421,,,"LINESTRING (6.6201666 49.7226128, 6.6201639 49.7226821, 6.6201451 49.7227151)",,,,,,500365013,,,,,False,,,,,False
500365010,primary_link,,,True,False,11.169240990996085,50.8,0.7915210151099589,,,"LINESTRING (6.620074 49.722618, 6.6201599 49.7225343)",,,,,,500365010,,,,,False,,,,,False
500365011,primary_link,,,True,False,6.681742679990932,50.8,0.47350932377888494,,,"LINESTRING (6.620074 49.722618, 6.6201666 49.7226128)",,,,,,500365011,,,,,False,,,,,False
"[422660309, 142675069]",residential,,Estricher Hof,False,True,79.4850334912455,33.612927756653995,8.512978180302621,,,"LINESTRING (6.6203597 49.7226449, 6.6204241 49.7226648, 6.6204697 49.7226821, 6.6205304 49.7227212, 6.6205851 49.7228033, 6.6206737 49.7229462, 6.6207622 49.7230816, 6.6208017 49.723134, 6.6208979 49.7232487)",,,,,,"[422660309, 142675069]",,,,,False,,,,,False
500365007,residential,1,Estricher Hof,True,False,18.30590256987038,33.612927756653995,1.9605923568644683,,,"LINESTRING (6.6203597 49.7226449, 6.6202698 49.7226492, 6.6202242 49.7226639, 6.6201746 49.7226873, 6.6201451 49.7227151)",,,,,,500365007,,,,,False,,,,,False
500365015,primary_link,2,,True,False,14.917762133130761,50.8,1.057164245654936,,,"LINESTRING (6.6201451 49.7227151, 6.6201035 49.7227515, 6.62007 49.7227758, 6.6200107 49.7228171)",,,,,,500365015,,,,,False,,,,,False
740847502,residential,1,Schönbornstraße,True,False,25.437654452519453,50.0,1.8315111205814008,50,,"LINESTRING (6.6547339 49.7617476, 6.6547228 49.7618232, 6.6547212 49.7618423, 6.6547202 49.7618548, 6.6547208 49.7618882, 6.6547295 49.7619142, 6.6547631 49.7619714)",,,,,,740847502,,,,,False,,,,,False
1041692302,secondary,,Quinter Straße,False,False,32.47404852416727,30.0,3.8968858229000727,30,B 422,"LINESTRING (6.6978869 49.8174395, 6.6980127 49.8175195, 6.6982068 49.8176461)",,,,,,1041692302,,,,,False,medium,0.01,100.0,,True
849406086,primary,2,An der Ehranger Mühle,False,False,95.41712831549651,50.0,6.870033238715749,50,B 422,"LINESTRING (6.6828552 49.8089158, 6.6829182 49.8088514, 6.6829786 49.8088025, 6.6830537 49.8087514, 6.6831265 49.8087012, 6.6835575 49.8084294, 6.6836243 49.8083779, 6.6836739 49.8083351, 6.6837061 49.8083061, 6.6837375 49.8082775)",,,,,,849406086,,,,,False,medium,0.01,100.0,,True
849406088,primary,1,An der Ehranger Mühle,True,False,47.37052246313499,50.0,3.410677617345719,50,B 422,"LINESTRING (6.6828552 49.8089158, 6.682831 49.8089807, 6.6828082 49.8090405, 6.6827868 49.8090941, 6.6827627 49.8091387, 6.6826996 49.8092239, 6.6825984 49.8093005)",,,,,,849406088,,,,,False,medium,0.01,100.0,,True
"[23965671, 1105001559, 495592679]",residential,2,Kleeburger Weg,False,False,294.19677250221827,30.0,35.30361270026619,30,,"LINESTRING (6.6849827 49.750927, 6.6848586 49.7508632, 6.6847649 49.7508263, 6.6846845 49.750764, 6.6846143 49.7506867, 6.6845855 49.7506334, 6.6845013 49.7504874, 6.6844393 49.7503731, 6.6844065 49.7503353, 6.6843694 49.7503002, 6.6839238 49.7499677, 6.6834896 49.7496558, 6.6834038 49.749598, 6.6833177 49.7495375, 6.6832438 49.7494789, 6.6831694 49.7494174, 6.6831041 49.7493547, 6.6830452 49.7492926, 6.6829862 49.7492335, 6.6829387 49.7491834, 6.6828864 49.7491326, 6.6828412 49.7490961, 6.6827926 49.7490614, 6.6827007 49.7489946, 6.6826151 49.7489222, 6.6825771 49.7488911, 6.6825348 49.7488617, 6.6825151 49.748854)",3,,,,,"[23965671, 1105001559, 495592679]",,,,,False,,,,,False
"[512869161, 512869162, 512869164, 22957500]",secondary,"['4', '3']",Kohlenstraße,False,True,103.09492644102617,48.05084745762712,7.723937346057833,,L 144,"LINESTRING (6.6849827 49.750927, 6.684836 49.7510592, 6.6847061 49.7511791, 6.684607 49.7512643, 6.6843787 49.7514609, 6.6842789 49.7515467, 6.6841655 49.7516287, 6.6841104 49.7516616)",,,,,,"[512869161, 512869162, 512869164, 22957500]",,,,,False,,,,,False
"[512869160, 512869163, 1041507801, 1041507821, 1041507822, 1041507823, 144272504, 131228761, 1041507802, 1041507803]",secondary,"['2', '3']",Kohlenstraße,False,False,668.973742637819,50.0,48.166109469922965,50,L 144,"LINESTRING (6.6849827 49.750927, 6.6851054 49.7508131, 6.6853411 49.7505881, 6.6874325 49.748616, 6.6875976 49.7484564, 6.6877777 49.7482824, 6.6881295 49.7479563, 6.6884197 49.7476874, 6.6885378 49.7475842, 6.688618 49.7475051, 6.6889393 49.7471995, 6.6890031 49.7471392, 6.6890826 49.7470622, 6.6893235 49.7468243, 6.6901069 49.7460843, 6.6901305 49.746062, 6.6901545 49.7460393, 6.6902376 49.7459608)",,,,,,"[512869160, 512869163, 1041507801, 1041507821, 1041507822, 1041507823, 144272504, 131228761, 1041507802, 1041507803]",,,,,False,,,,,False
514542980,residential,,Hommerstraße,False,True,33.44927810470669,30.0,4.0139133725648035,30,,"LINESTRING (6.6332562 49.7457869, 6.6332188 49.7455293, 6.6332127 49.7454874)",,,,,,514542980,high,0.1,10.0,,True,medium,0.01,100.0,,True
43950373,residential,1,Walramsneustraße,True,False,112.92445396959167,30.0,13.550934476351,30,,"LINESTRING (6.6386598 49.758506, 6.6384585 49.7582309, 6.6382665 49.7579512, 6.6381922 49.7578672, 6.6380188 49.7576291, 6.6379873 49.7575885)",,,,,,43950373,,,,,False,medium,0.01,100.0,,True
200890459,residential,1,Walramsneustraße,True,False,19.597283028244867,30.0,2.351673963389384,30,,"LINESTRING (6.6388979 49.7585712, 6.6388234 49.7585692, 6.6387617 49.758558, 6.638704 49.7585424, 6.6386598 49.758506)",,,,,,200890459,,,,,False,medium,0.01,100.0,,True
520273028,residential,,Medardstraße,True,False,43.91112474260285,30.0,5.269334969112342,30,,"LINESTRING (6.6276903 49.7302897, 6.627829 49.730321, 6.6279712 49.7303574, 6.6280812 49.7304051, 6.6281981 49.7304924)",,,,,,520273028,,,,,False,,,,,False
520273031,primary,2,Pellinger Straße,False,False,9.401907375250442,50.0,0.6769373310180318,50,B 268,"LINESTRING (6.6276903 49.7302897, 6.6276647 49.7303435, 6.6276404 49.730367)",,,,,,520273031,,,,,False,,,,,False
520273036,primary,3,Pellinger Straße,True,False,22.69382021641414,50.0,1.633955055581818,50,B 268,"LINESTRING (6.6276404 49.730367, 6.6275622 49.7304571, 6.6275206 49.7304969, 6.6274629 49.7305342)",,,,,,520273036,,,,,False,,,,,False
520273026,residential,,Medardstraße,True,False,24.47612162453757,30.0,2.9371345949445087,30,,"LINESTRING (6.6279511 49.7304553, 6.6277767 49.7304155, 6.6276404 49.730367)",,,,,,520273026,,,,,False,,,,,False
520273027,residential,,Medardstraße,True,False,36.24493778654084,30.0,4.349392534384901,30,,"LINESTRING (6.6279511 49.7304553, 6.6276493 49.7304935, 6.6274629 49.7305342)",,,,,,520273027,,,,,False,,,,,False
520273025,residential,,Medardstraße,True,False,18.226065826253812,30.0,2.1871278991504575,30,,"LINESTRING (6.6281981 49.7304924, 6.6279511 49.7304553)",,,,,,520273025,,,,,False,,,,,False
"[520273033, 520273030]",primary,3,Pellinger Straße,True,False,29.63341725123606,50.0,2.1336060420889966,50,B 268,"LINESTRING (6.6274629 49.7305342, 6.6273883 49.730563, 6.6273596 49.7305741, 6.6271002 49.7306607)",,,,,,"[520273033, 520273030]",,,,,False,,,,,False
"[520273034, 520273035]",primary,1,Pellinger Straße,True,False,44.643200895285524,50.0,3.2143104644605582,50,B 268,"LINESTRING (6.6271142 49.7305776, 6.6272644 49.7305316, 6.6273338 49.7305055, 6.6274347 49.7304675, 6.6276404 49.730367)",,,,,,"[520273034, 520273035]",,,,,False,,,,,False
6080570,primary,1,Pellinger Straße,True,False,24.00140655312942,50.0,1.7281012718253184,50,B 268,"LINESTRING (6.6271002 49.7306607, 6.6269692 49.7306923, 6.6269205 49.7307006, 6.6268674 49.7306998, 6.6268285 49.7306959, 6.6267786 49.7306883)",,,,,,6080570,,,,,False,,,,,False
367665855,primary_link,2,,True,False,29.432310564770695,50.8,2.0857542919916243,,,"LINESTRING (6.6271002 49.7306607, 6.626998 49.7307283, 6.6269667 49.7307536, 6.6269201 49.7307945, 6.6268902 49.7308298, 6.6268626 49.730873)",,,,,,367665855,,,,,False,,,,,False
520273029,primary,2,Pacelliufer,True,False,14.309792264591264,50.0,1.0303050430505711,50,B 51,"LINESTRING (6.6266383 49.7307897, 6.6265885 49.7306651)",,,,,,520273029,,,,,False,,,,,False
520273038,primary_link,1,,True,False,15.126670307549512,50.0,1.089120262143565,50,,"LINESTRING (6.6266383 49.7307897, 6.6267786 49.7306883)",,,,,,520273038,,,,,False,,,,,False
"[1377310687, 1041512471]",residential,,Robert-Schuman-Allee,True,False,60.840135365128454,50.0,4.380489746289249,50,,"LINESTRING (6.6758104 49.7531883, 6.6758593 49.7531242, 6.6759141 49.7530631, 6.6759808 49.7529975, 6.6760243 49.7529581, 6.6760668 49.75291, 6.6761186 49.7528527, 6.6761825 49.7527872, 6.6762527 49.7527225)",3.6,,,,,"[1377310687, 1041512471]",,,,,False,,,,,False
"[492796219, 48963499]",primary,1,Luxemburger Straße,True,False,36.922140991615,50.0,2.6583941513962803,50,"['B 51', 'B 49']","LINESTRING (6.6186237 49.740617, 6.6188291 49.7407768, 6.6188725 49.7408085, 6.6189555 49.7408705)",,,,,,"[492796219, 48963499]",,,,,False,,,,,False
525244952,primary_link,1,,True,False,14.823652091609194,50.8,1.0504950301140374,,B 49,"LINESTRING (6.6186237 49.740617, 6.6186329 49.7406363, 6.6186287 49.7406563, 6.6186119 49.7406734, 6.6185885 49.7406835, 6.618561 49.7406872, 6.6185334 49.7406838, 6.6185098 49.7406739)",,,,,,525244952,,,,,False,,,,,False
6073477,primary,2,Luxemburger Straße,True,False,73.98014036943451,50.0,5.326570106599285,50,B 49,"LINESTRING (6.6185098 49.7406739, 6.6184252 49.7406115, 6.6178221 49.7401788)",,,,,,6073477,,,,,False,,,,,False
23013640,residential,,Keuneweg,False,False,35.12102497585432,30.0,4.214522997102518,30,,"LINESTRING (6.6789639 49.7552935, 6.6788829 49.7553057, 6.6788467 49.7553239, 6.6788375 49.7553447, 6.6788333 49.7553542, 6.6788373 49.7553811, 6.6788601 49.7554097, 6.6789272 49.7554262, 6.6789929 49.7554348, 6.6790717 49.7554238)",6.7,,,,,23013640,,,,,False,,,,,False
533108125,residential,1,An der Wolfskaul,False,False,27.936589964345526,50.0,2.011434477432878,50,,"LINESTRING (6.6969033 49.7329686, 6.697292 49.7329674)",,,,,,533108125,,,,,False,,,,,False
388021231,residential,1,Zur alten Eiche,False,True,169.10041568436043,50.0,12.175229929273952,50,,"LINESTRING (6.6969033 49.7329686, 6.6968845 49.7332927, 6.6974397 49.7339429, 6.6980459 49.733714)",,,,,,388021231,,,,,False,,,,,False
204950794,living_street,,Ludwig-Erhard-Ring,False,True,79.80661712088425,19.625,14.639685178862843,,,"LINESTRING (6.6941206 49.7343651, 6.6940259 49.7343678, 6.6939537 49.7343991, 6.6933133 49.7346889, 6.6932729 49.7347154, 6.6932528 49.7347717)",,,,,,204950794,,,,,False,,,,,False
388021229,residential,1,Edith-Stein-Straße,False,True,193.6068350558421,50.0,13.939692124020633,50,,"LINESTRING (6.6983946 49.7343467, 6.6982846 49.7343953, 6.6978475 49.734586, 6.697842 49.7346346, 6.6984096 49.7353277, 6.6990678 49.7351027)",,,,,,388021229,,,,,False,,,,,False
533108130,residential,,Von-Babenberg-Straße,False,True,61.1234303895485,33.612927756653995,6.546420204613529,,,"LINESTRING (6.6995035 49.7356397, 6.6989652 49.7358142, 6.6987433 49.7358862)",,,,,,533108130,,,,,False,,,,,False
533108137,residential,,Von-Babenberg-Straße,False,False,57.370821538098454,33.612927756653995,6.144509607505669,,,"LINESTRING (6.6998497 49.7361317, 6.6993175 49.7363227, 6.6991469 49.7363761)",,,,,,533108137,,,,,False,,,,,False
388021222,residential,2,Gerd-Schaeidt-Straße,False,True,344.5109909555062,33.612927756653995,36.89769532778367,,,"LINESTRING (6.7001447 49.73652, 6.7002976 49.7365356, 6.7003566 49.7365859, 6.7004479 49.7366622, 6.7007509 49.7369292, 6.7007804 49.7369812, 6.7007455 49.7370141, 6.7006383 49.7370505, 6.6987741 49.7376538, 6.6982162 49.7376399, 6.6980982 49.7376346, 6.6980499 49.7376208, 6.698007 49.7375757, 6.6979507 49.7375099, 6.6978112 49.7373835, 6.6977575 49.7373348, 6.6976932 49.7372897, 6.6975859 49.7372035)",,,,,,388021222,,,,,False,,,,,False
"[533121848, 534278196, 534278198, 61888494]",secondary,"['2', '3']",,False,True,371.0882360888164,50.0,26.718352998394785,50,L 144,"LINESTRING (6.6994605 49.7380313, 6.6997263 49.737935, 6.7002909 49.737707, 6.7005873 49.7375965, 6.7008005 49.7375311, 6.7010204 49.7374775, 6.7013729 49.7374145, 6.7018149 49.7373611, 6.7024185 49.7373008, 6.7025969 49.7372809, 6.7027055 49.7372618, 6.7028329 49.7372315, 6.7029295 49.737202, 6.7030234 49.7371699, 6.7031065 49.7371326, 6.703246 49.737065, 6.7033332 49.7370104, 6.703427 49.7369411, 6.703482 49.7368934, 6.7035665 49.7368111, 6.7036296 49.7367339, 6.7036859 49.736649, 6.7037395 49.736551, 6.703761 49.7364956)",,,,,,"[533121848, 534278196, 534278198, 61888494]",,,,,False,,,,,False
533121850,secondary,1,,True,False,78.81809246909927,50.0,5.674902657775148,50,L 144,"LINESTRING (6.6994605 49.7380313, 6.699339 49.7380915, 6.6992167 49.7381439, 6.698978 49.7382167, 6.6988934 49.7382366, 6.6988316 49.7382516, 6.6987125 49.7382782, 6.6986349 49.738291, 6.6985768 49.7383052, 6.69854 49.7383182, 6.6984885 49.7383457)",,,,,,533121850,,,,,False,,,,,False
6073602,secondary,1,Kohlenstraße,True,False,29.970355818157955,48.05084745762712,2.2453980866937386,,L 144,"LINESTRING (6.6980858 49.7382186, 6.6981297 49.7381931, 6.6981956 49.738175, 6.6982668 49.7381705, 6.6983369 49.7381799, 6.6983995 49.7382025, 6.6984487 49.7382361)",,,roundabout,,,6073602,,,,,False,,,,,False
