u,v,key,osmid,highway,lanes,name,oneway,reversed,length,speed_kph,travel_time,maxspeed,ref,geometry,width,bridge,junction,access,tunnel,elevation_avg,dist_to_river_avg,qualitativeLikelihood_high,probabilityOfOccurrence_high,returnPeriod_high,magnitudeOrIntensity_high,flooded_high,qualitativeLikelihood_medium,probabilityOfOccurrence_medium,returnPeriod_medium,magnitudeOrIntensity_medium,flooded_medium,not_flooded,cell_id,rain_3d,rain_7d,soil_moistutre
344111833,3307821765,0,324026262,secondary_link,1,,True,False,27.396641250515295,50.0,1.9725581700371013,50,,"LINESTRING (6.6375724 49.7616122, 6.6377522 49.7616506, 6.6377875 49.7616582, 6.6378308 49.7616789, 6.6378605 49.7616959, 6.6378827 49.7617328)",,,,,,132.5,0.005801452749853766,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
344111833,20833915,0,366704364,secondary,2,Friedrich-Ebert-Allee,True,False,26.83370765006809,50.0,1.9320269508049024,50,,"LINESTRING (6.6375724 49.7616122, 6.6377155 49.7616132, 6.6377966 49.761615, 6.6378615 49.7616169, 6.6379458 49.7616149)",,,,,,132.5,0.0058678240415094935,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
344114270,247367976,0,364963189,residential,1,Bruchhausenstraße,True,False,208.638401424423,30.0,25.03660817093076,30,,"LINESTRING (6.6391705 49.7595671, 6.639074 49.7597249, 6.638778 49.7602038, 6.6386715 49.7603772, 6.6382545 49.7611174, 6.6381398 49.7613211)",,,,,,133.0,0.007339843058976673,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
344115654,344114270,0,163551741,residential,1,Oerenstraße,True,False,18.95059394212117,30.0,2.2740712730545405,30,,"LINESTRING (6.6390157 49.7594346, 6.6391163 49.7594916, 6.6391466 49.7595206, 6.6391705 49.7595671)",,,,,,132.5,0.008363385194164508,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
344115654,2108520139,0,332156433,residential,1,Deutschherrenstraße,True,False,35.558691735714866,30.0,4.267043008285784,30,,"LINESTRING (6.6390157 49.7594346, 6.6390574 49.7594127, 6.6391269 49.7593739, 6.6391776 49.7593456, 6.6392123 49.7593052, 6.639221 49.7592746, 6.6392123 49.7592381, 6.6392118 49.7591699)",,,,,,132.5,0.008537742986036434,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
344120600,247369593,0,22958543,residential,,Oerenstraße,False,True,26.464936135343542,33.595391008689084,2.8359178811937396,,,"LINESTRING (6.6349744 49.7586913, 6.6350243 49.7585724, 6.6350135 49.7584578)",,,,,,135.0,0.006266695491955323,,,,,0,,,,,0,1,cell_8_6,86.80000305175781,86.80000305175781,
344125681,20909618,0,23249006,living_street,,Viehmarktplatz,False,True,17.418745850530033,15.553191489361701,4.031808205074804,,,"LINESTRING (6.6368181 49.7521258, 6.637006 49.7520268)",,,,,,139.0,0.010532661546692954,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344125681,20909618,1,"[30950976, 1259734496]",living_street,,Viehmarktplatz,False,True,46.73704937199949,15.553191489361701,10.817932631658431,,,"LINESTRING (6.6368181 49.7521258, 6.6368719 49.7521652, 6.636908 49.7521923, 6.6369604 49.7522065, 6.6369836 49.7522067, 6.6370294 49.7522072, 6.63709 49.7521839, 6.6371497 49.7521459, 6.637006 49.7520268)",,,,,,139.0,0.010532661546692954,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344125681,1501361875,0,23249006,living_street,,Viehmarktplatz,False,False,48.34444773925857,15.553191489361701,11.189987082739467,,,"LINESTRING (6.6368181 49.7521258, 6.6363796 49.7523838, 6.6363288 49.7524236)",,,,,,138.5,0.010155705003832855,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344133253,344133275,0,30951309,residential,,Seizstraße,False,False,66.17062674141943,33.595391008689084,7.090682653685989,,,"LINESTRING (6.6416811 49.7528156, 6.64175 49.7528006, 6.6418358 49.7527796, 6.6425404 49.7526015)",5,,,,,145.0,0.015344981958887043,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344133253,2883117721,0,127734345,residential,2,Weberbach,False,False,101.91049846741859,50.0,7.337555889654139,50,,"LINESTRING (6.6416811 49.7528156, 6.641444 49.7524399, 6.6413108 49.7521426, 6.6412251 49.7519491)",,,,,,145.0,0.014806248966663979,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344133253,130482896,0,127734345,residential,2,Weberbach,False,True,87.11186262700754,50.0,6.272054109144543,50,,"LINESTRING (6.6416811 49.7528156, 6.6419721 49.7532806, 6.6420136 49.753347, 6.6420546 49.7534124, 6.6421356 49.7535419)",,,,,,144.5,0.014892781199681782,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344133275,344133253,0,30951309,residential,,Seizstraße,False,True,66.17062674141943,33.595391008689084,7.090682653685989,,,"LINESTRING (6.6425404 49.7526015, 6.6418358 49.7527796, 6.64175 49.7528006, 6.6416811 49.7528156)",5,,,,,145.0,0.015344981958887043,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344308854,1417402030,0,"[13982905, 404615457]",residential,,"['Jakobstraße', 'Wilhelm-Rautenstrauch-Straße']",False,False,100.9684733600524,33.595391008689084,10.819534858283888,,,"LINESTRING (6.6401733 49.7581581, 6.6402209 49.7580005, 6.640051 49.7578588, 6.6399447 49.7577656, 6.6398094 49.7576416, 6.6397123 49.7575587, 6.6395677 49.7573855)",,,,,,137.5,0.010220141241715067,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
344308854,2108520129,0,"[200890462, 518520031]",residential,,Walramsneustraße,True,False,63.953336804084515,33.595391008689084,6.853083282619251,,,"LINESTRING (6.6401733 49.7581581, 6.6401368 49.7581878, 6.6400734 49.7582162, 6.639948 49.7582605, 6.6397074 49.758392, 6.639685 49.7584043, 6.6395811 49.7584289, 6.6394248 49.7584278)",,,,,,137.0,0.009757552473619611,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
346266322,60388202,0,793427599,primary,1,,True,False,19.833330927299983,50.0,1.427999826765599,50,,"LINESTRING (6.6289215 49.7384161, 6.6289971 49.7384242, 6.6290529 49.7384376, 6.6291763 49.7384801)",,,,,,133.0,0.002052770097604702,,,,,0,medium,0.01,100.0,,1,0,cell_8_3,94.10000610351562,94.10000610351562,
353306422,353306425,0,19846652,residential,,,True,False,7.56472589785879,30.0,0.9077671077430548,30,,"LINESTRING (6.606129 49.7376575, 6.6060939 49.7376581, 6.6060597 49.7376531, 6.6060286 49.7376426)",,,roundabout,,,136.0,0.01816791967970608,,,,,0,,,,,0,1,cell_5_3,94.10000610351562,94.10000610351562,
353306425,207507512,0,19846652,residential,,,True,False,13.265874813281762,30.0,1.5919049775938114,30,,"LINESTRING (6.6060286 49.7376426, 6.6060013 49.7376265, 6.6059816 49.7376063, 6.6059709 49.7375835, 6.6059699 49.7375596, 6.6059788 49.7375365)",,,roundabout,,,136.0,0.018189736460013543,,,,,0,,,,,0,1,cell_5_3,94.10000610351562,94.10000610351562,
353306425,207507517,0,19846654,residential,,Dronkestraße,False,True,151.46726531081686,30.0,18.176071837298025,30,,"LINESTRING (6.6060286 49.7376426, 6.6053682 49.7379668, 6.6053477 49.7379769, 6.6050488 49.7381234, 6.6043409 49.7384585)",,,,,,142.0,0.019118724099655482,,,,,0,,,,,0,1,cell_5_3,94.10000610351562,94.10000610351562,
354422206,20834587,0,28871053,primary,1,,True,False,112.23767783006996,50.0,8.081112803765038,50,,"LINESTRING (6.6198664 49.7405264, 6.6200547 49.7404639, 6.620127 49.7404523, 6.6201807 49.7404454, 6.6202296 49.7404402, 6.6202848 49.740437, 6.6204214 49.7404367, 6.6206735 49.7404454, 6.6207701 49.7404471, 6.6208331 49.7404445, 6.6208962 49.740438, 6.6209572 49.7404272, 6.621037 49.7404112, 6.6211181 49.7403895, 6.6211845 49.740367, 6.6213451 49.740297)",,,,,,131.0,0.006160395838778006,,,,,0,medium,0.01,100.0,,1,0,cell_7_3,94.10000610351562,94.10000610351562,
354422206,354422217,0,31662099,primary_link,1,Im Speyer,True,False,73.52462857096509,50.8,5.210406749123511,,,"LINESTRING (6.6198664 49.7405264, 6.6200691 49.7405032, 6.6201418 49.7405011, 6.6201871 49.7405013, 6.6202623 49.740508, 6.6203319 49.7405201, 6.6203922 49.7405355, 6.6204338 49.7405485, 6.6204828 49.7405721, 6.620526 49.7405988, 6.6205652 49.7406313, 6.6206098 49.7406686, 6.6206373 49.7406972, 6.6206568 49.7407195, 6.62067 49.74074, 6.6206762 49.7407559, 6.6206797 49.7407759)",,,,,,131.0,0.006459384846882771,,,,,0,medium,0.01,100.0,,1,0,cell_7_4,94.10000610351562,94.10000610351562,
354422217,20834587,0,29209346,tertiary,1,Im Speyer,True,False,71.66357409988632,50.0,5.159777335191815,50,,"LINESTRING (6.6206797 49.7407759, 6.6208398 49.7406387, 6.6213451 49.740297)",,,,,,131.0,0.005741070522562794,,,,,0,medium,0.01,100.0,,1,0,cell_7_3,94.10000610351562,94.10000610351562,
354422217,354422221,0,164816762,primary_link,1,Im Speyer,True,False,12.190699364864791,50.8,0.8639078290061663,,,"LINESTRING (6.6206797 49.7407759, 6.6206943 49.7408289, 6.6206945 49.7408847)",,,,,,131.5,0.006025718406638196,,,,,0,medium,0.01,100.0,,1,0,cell_7_4,94.10000610351562,94.10000610351562,
354422221,208329463,0,147195340,tertiary,1,Im Speyer,True,False,65.8418279459605,50.0,4.740611612109157,50,,"LINESTRING (6.6206945 49.7408847, 6.6206092 49.7409654, 6.6205232 49.7410321, 6.6203794 49.7411394, 6.620096 49.7413318)",,,,,,132.0,0.006279360903701951,,,,,0,medium,0.01,100.0,,1,0,cell_7_4,94.10000610351562,94.10000610351562,
354422223,354422217,0,29209345,tertiary,1,Im Speyer,True,False,52.07169463999584,50.0,3.749162014079701,50,,"LINESTRING (6.6202526 49.7411538, 6.6203163 49.7411028, 6.6204412 49.740979, 6.6206797 49.7407759)",,,,,,131.5,0.0062275100750260335,,,,,0,medium,0.01,100.0,,1,0,cell_7_4,94.10000610351562,94.10000610351562,
354422223,1604084534,0,31662100,primary_link,1,Im Speyer,True,False,168.28165512739852,50.8,11.925471623201469,,,"LINESTRING (6.6202526 49.7411538, 6.6203901 49.7409569, 6.6204087 49.7409082, 6.620414 49.7408809, 6.6204154 49.7408527, 6.6204107 49.7408181, 6.6204033 49.7407877, 6.6203865 49.7407617, 6.6203651 49.7407314, 6.6203383 49.7407076, 6.6203101 49.7406859, 6.6202779 49.7406686, 6.6202451 49.740653, 6.6201974 49.740636, 6.6201656 49.7406283, 6.6201153 49.7406196, 6.620057 49.7406153, 6.6200057 49.7406144, 6.6199393 49.7406183, 6.6198716 49.7406283, 6.6198025 49.7406421, 6.6196067 49.7406907, 6.6195034 49.7407266, 6.6194035 49.740763, 6.6193626 49.7407821, 6.6193204 49.7408042, 6.6192714 49.7408354, 6.61925 49.7408562, 6.6192218 49.7408887, 6.6191913 49.7409268, 6.6191779 49.7409543, 6.6191702 49.7409751, 6.6191668 49.740999, 6.6191668 49.74102, 6.6191702 49.7410371, 6.6191813 49.741078)",,,,,,132.0,0.006951032835608351,,,,,0,medium,0.01,100.0,,1,0,cell_7_4,94.10000610351562,94.10000610351562,
354422238,20834590,0,"[164816763, 492796221]",primary,"['2', '3']",Luxemburger Straße,True,False,62.02355015207497,50.0,4.465695610949398,50,B 51,"LINESTRING (6.6195675 49.7414981, 6.6193352 49.7413122, 6.6190253 49.7410641)",,,,,,132.5,0.007346818423866628,,,,,0,,,,,0,1,cell_7_4,94.10000610351562,94.10000610351562,
354422238,60388330,0,"[19876003, 492796220, 492796222]",primary,3,Luxemburger Straße,False,True,31.098544221275276,50.0,2.23909518393182,50,B 51,"LINESTRING (6.6195675 49.7414981, 6.6196379 49.7415504, 6.6198083 49.7416798, 6.6198501 49.7417099)",,yes,,,,133.0,0.006896283903802052,,,,,0,medium,0.01,100.0,,1,0,cell_7_4,94.10000610351562,94.10000610351562,
357179199,357179203,0,19532233,residential,,Markusberg,False,False,28.765653891346012,33.595391008689084,3.082457173427805,,,"LINESTRING (6.6150307 49.7572239, 6.6150064 49.757194, 6.6150111 49.7571457, 6.6150484 49.7570084, 6.615042 49.7569715)",5.1,,,,,306.0,0.011880584253772527,,,,,0,,,,,0,1,cell_6_5,94.10000610351562,94.10000610351562,
357179199,259692281,0,"[248634496, 248634820, 248634821, 248634822, 19532241]",residential,,Auf der Jüngt,False,False,711.8745717022795,33.595391008689084,76.28273942295772,,,"LINESTRING (6.6150307 49.7572239, 6.6150729 49.7572391, 6.615124 49.7572446, 6.6154885 49.7572353, 6.615738 49.7572363, 6.6159374 49.7572482, 6.6161749 49.7572969, 6.6164113 49.7573754, 6.6167586 49.7576396, 6.617023 49.7578688, 6.61731 49.7581365, 6.6175474 49.7583567, 6.6176836 49.7584734, 6.6183196 49.7592268, 6.6183488 49.7592614, 6.6186431 49.7596171, 6.6190723 49.760383, 6.619212 49.760773, 6.6192308 49.760814, 6.6192662 49.7608909, 6.6192898 49.7609474, 6.6194349 49.7612944, 6.6195899 49.761549, 6.6197562 49.7617379, 6.6201305 49.7620471, 6.6202422 49.7621664, 6.6202647 49.7621884)","['4.3', '5.2', '4.5']",,,,,280.0,0.010063131701236478,,,,,0,,,,,0,1,cell_7_6,86.80000305175781,86.80000305175781,
357179199,1670718924,0,"[279790776, 28981174, 279790775]",unclassified,,Busental,False,True,1201.0024361366832,47.53488372093023,90.95654457630066,,,"LINESTRING (6.6150307 49.7572239, 6.6148488 49.7573144, 6.6145147 49.7574988, 6.614279 49.7576819, 6.6141481 49.7577974, 6.6139338 49.7581861, 6.6138287 49.7583458, 6.6137614 49.7584938, 6.6136577 49.7587331, 6.6136064 49.7587814, 6.6135314 49.758808, 6.6134611 49.7588192, 6.6133919 49.7588222, 6.6132641 49.7588126, 6.6123254 49.7585342, 6.6117081 49.7583442, 6.6111796 49.7582093, 6.610812 49.7581031, 6.6105326 49.758001, 6.6103449 49.7578872, 6.6101716 49.7577121, 6.6100739 49.7574238, 6.6096968 49.7568567, 6.609175 49.7564529, 6.6084907 49.7560063, 6.6081678 49.7557327, 6.6077177 49.7554896, 6.60762 49.7553993, 6.6073472 49.7552661, 6.6072017 49.7552659, 6.6069463 49.7553576, 6.6068865 49.7554143, 6.6068439 49.7555035, 6.6068526 49.7562526, 6.6069595 49.7573471, 6.6069281 49.7577919, 6.606919 49.7579211, 6.6068907 49.7581529, 6.6068123 49.7582408, 6.6067409 49.7582963)",,,,,,273.5,0.016077535743123574,,,,,0,,,,,0,1,cell_6_5,94.10000610351562,94.10000610351562,
357179201,357179203,0,31893247,residential,,Markusberg,False,False,34.70148842453068,33.595391008689084,3.718526695998265,,,"LINESTRING (6.6155243 49.7569539, 6.615042 49.7569715)",7,,,,,304.0,0.011608539119167444,,,,,0,,,,,0,1,cell_6_5,94.10000610351562,94.10000610351562,
357179203,357179201,0,31893247,residential,,Markusberg,False,True,34.70148842453068,33.595391008689084,3.718526695998265,,,"LINESTRING (6.615042 49.7569715, 6.6155243 49.7569539)",7,,,,,304.0,0.011608539119167444,,,,,0,,,,,0,1,cell_6_5,94.10000610351562,94.10000610351562,
357179203,357179199,0,19532233,residential,,Markusberg,False,True,28.765653891346012,33.595391008689084,3.082457173427805,,,"LINESTRING (6.615042 49.7569715, 6.6150484 49.7570084, 6.6150111 49.7571457, 6.6150064 49.757194, 6.6150307 49.7572239)",5.1,,,,,306.0,0.011880584253772527,,,,,0,,,,,0,1,cell_6_5,94.10000610351562,94.10000610351562,
357179203,202918698,0,154702993,residential,,Markusberg,False,False,635.7240353659192,30.0,76.28688424391031,30,,"LINESTRING (6.615042 49.7569715, 6.615004 49.7569401, 6.6149271 49.7569001, 6.6143567 49.7567004, 6.6140596 49.7565787, 6.6137612 49.756458, 6.6135254 49.7563243, 6.6133888 49.7562469, 6.6133021 49.7561872, 6.6130309 49.7559949, 6.6128206 49.7558066, 6.61276 49.7557521, 6.6126778 49.7556781, 6.6124191 49.7554492, 6.6122211 49.7552178, 6.6118351 49.7547154, 6.611635 49.7545233, 6.6113458 49.7542771, 6.6109277 49.7540225, 6.6101099 49.7535087, 6.6100211 49.7534654, 6.6099183 49.7534259, 6.6097077 49.7534031, 6.6095174 49.7534121, 6.6094409 49.7534392, 6.6091718 49.7535524, 6.6090189 49.7536271, 6.6088171 49.7536454)",3.2,,,,,304.0,0.014675800199192152,,,,,0,,,,,0,1,cell_6_5,94.10000610351562,94.10000610351562,
358349539,462591473,0,31978059,residential,,Schweringstraße,False,False,26.864071516671917,33.595391008689084,2.8786882532489573,,,"LINESTRING (6.6112484 49.7469669, 6.6111507 49.7467337)",,,,,,144.0,0.014800195466259691,,,,,0,,,,,0,1,cell_6_4,94.10000610351562,94.10000610351562,
358349541,1603961561,0,372619781,residential,,Udostraße,False,False,41.44961559917135,33.595391008689084,4.441639512944591,,,"LINESTRING (6.6095359 49.7438616, 6.6097133 49.7442163)",,,,,,142.0,0.016615725758453596,,,,,0,,,,,0,1,cell_6_4,94.10000610351562,94.10000610351562,
358349541,1603961544,0,23410095,residential,,Schalkenbachstraße,False,True,20.075000681521168,30.0,2.40900008178254,30,,"LINESTRING (6.6095359 49.7438616, 6.6096707 49.7438331, 6.6098049 49.7438136)",,,,,,142.5,0.016592494183110346,,,,,0,,,,,0,1,cell_6_4,94.10000610351562,94.10000610351562,
358349541,207507789,0,372619781,residential,,Udostraße,False,True,233.17090155982916,33.595391008689084,24.986023987584467,,,"LINESTRING (6.6095359 49.7438616, 6.6088515 49.7430527, 6.6083423 49.7423151, 6.608318 49.7422799, 6.6081778 49.7421366, 6.6080184 49.7420151)",,,,,,147.5,0.017580301122687554,,,,,0,,,,,0,1,cell_6_4,94.10000610351562,94.10000610351562,
360385776,375980336,0,32111008,residential,,Zum Löschert,False,False,14.63379491450434,33.595391008689084,1.5681217009377888,,,"LINESTRING (6.7020906 49.8224186, 6.7021585 49.8225427)",,,,,,154.0,0.0065121344963685705,,,,,0,,,,,0,1,cell_16_13,74.4000015258789,74.4000015258789,
360385789,375980336,0,32111008,residential,,Zum Löschert,False,True,370.54853291555526,33.595391008689084,39.70707523990362,,,"LINESTRING (6.703882 49.8256674, 6.7036601 49.8254502, 6.7032725 49.8248799, 6.7031895 49.824714, 6.7031358 49.8245358, 6.7030203 49.8241851, 6.7028542 49.8238211, 6.7026877 49.8234542, 6.7024339 49.8229974, 6.7021585 49.8225427)",,,,,,155.5,0.006932160949095715,,,,,0,,,,,0,1,cell_16_13,74.4000015258789,74.4000015258789,
360385789,702971891,0,130583196,residential,,Adolf-Krämer-Weg,False,True,364.47054836756274,33.595391008689084,39.05577326913287,,,"LINESTRING (6.703882 49.8256674, 6.7030292 49.825788, 6.7026743 49.825825, 6.7024607 49.8258239, 6.7023314 49.8257998, 6.7022073 49.825757, 6.7019375 49.8256382, 6.7017814 49.8255848, 6.7016623 49.8255473, 6.7014837 49.8255018, 6.7014027 49.8254997, 6.7013114 49.8255165, 6.7011592 49.8255973, 6.70105 49.8256874, 6.7009899 49.8257541, 6.7009556 49.825791, 6.7009319 49.8258319, 6.700893 49.8258985, 6.7008552 49.8259879, 6.700824 49.826079, 6.7008073 49.8262301, 6.7007911 49.8262956, 6.7007624 49.8263573, 6.7006598 49.8264457, 6.7005041 49.8264885, 6.7003324 49.8265198, 6.6999655 49.8265603)",,,,,,182.0,0.009043992580707212,,,,,0,,,,,0,1,cell_16_13,74.4000015258789,74.4000015258789,
360385789,9590032693,0,153785378,residential,,Zum Löschert,False,False,22.51065536606087,33.595391008689084,2.41218681743753,,,"LINESTRING (6.703882 49.8256674, 6.7039452 49.8257242, 6.7039806 49.8257523, 6.7040138 49.8257746, 6.7040594 49.8257986, 6.7040952 49.8258134)",,,,,,158.0,0.007331873308280034,,,,,0,,,,,0,1,cell_16_13,74.4000015258789,74.4000015258789,
360727554,253180505,0,23383263,residential,,Im Nonnenfeld,False,False,121.21712814433177,30.0,14.546055377319812,30,,"LINESTRING (6.6308537 49.7412531, 6.6308419 49.7412236, 6.6304319 49.7401976)",,,,,,133.5,0.0038142495958876053,,,,,0,,,,,0,1,cell_8_4,94.10000610351562,94.10000610351562,
360727554,255704081,0,23383263,residential,,Im Nonnenfeld,False,True,127.65111354139121,30.0,15.318133624966947,30,,"LINESTRING (6.6308537 49.7412531, 6.6308694 49.7412924, 6.6312904 49.7423439, 6.6313012 49.742364)",,,,,,133.0,0.004399936885260112,,,,,0,,,,,0,1,cell_8_4,94.10000610351562,94.10000610351562,
360727554,360727557,0,32134292,residential,,Kentenichstraße,False,False,144.4236249307017,30.0,17.330834991684203,30,,"LINESTRING (6.6308537 49.7412531, 6.6308948 49.7412514, 6.6310242 49.7412461, 6.6312311 49.7412376, 6.6316317 49.7412212, 6.6317429 49.7412087, 6.6319496 49.741181, 6.6321893 49.7411454, 6.6323669 49.7411097, 6.6326166 49.7410596, 6.6327004 49.7410406, 6.632736 49.7410344, 6.6328173 49.741014)",,,,,,134.5,0.005054889526244004,high,0.1,10.0,,1,medium,0.01,100.0,,1,0,cell_8_4,94.10000610351562,94.10000610351562,
360727557,360727554,0,32134292,residential,,Kentenichstraße,False,True,144.42362493070172,30.0,17.330834991684206,30,,"LINESTRING (6.6328173 49.741014, 6.632736 49.7410344, 6.6327004 49.7410406, 6.6326166 49.7410596, 6.6323669 49.7411097, 6.6321893 49.7411454, 6.6319496 49.741181, 6.6317429 49.7412087, 6.6316317 49.7412212, 6.6312311 49.7412376, 6.6310242 49.7412461, 6.6308948 49.7412514, 6.6308537 49.7412531)",,,,,,134.5,0.005054889526244004,high,0.1,10.0,,1,medium,0.01,100.0,,1,0,cell_8_4,94.10000610351562,94.10000610351562,
360727557,253180493,0,365965440,secondary,,Matthiasstraße,False,False,106.76081416044224,30.0,12.81129769925307,30,,"LINESTRING (6.6328173 49.741014, 6.6329346 49.7412024, 6.6330415 49.7413884, 6.6330561 49.741413, 6.6330942 49.7414793, 6.6331292 49.7415509, 6.6331955 49.7416783, 6.633277 49.7418376, 6.6333151 49.7419182)",,,,,,136.0,0.006321678691948655,,,,,0,,,,,0,1,cell_8_4,94.10000610351562,94.10000610351562,
360727557,258845104,0,365965440,secondary,,Matthiasstraße,False,True,132.9760280475225,30.0,15.957123365702701,30,,"LINESTRING (6.6328173 49.741014, 6.6327218 49.7408792, 6.6325779 49.7406742, 6.6324422 49.7404806, 6.6323505 49.7403397, 6.6322462 49.7401981, 6.6320875 49.7399832, 6.6320432 49.739928)",,,,,,135.5,0.005543920777268211,,,,,0,,,,,0,1,cell_8_3,94.10000610351562,94.10000610351562,
361086915,343600052,0,"[504763887, 504763884, 329465407]",tertiary,"['1', '2']",Franz-Georg-Straße,True,False,104.59401695562501,50.0,7.530769220805001,50,L 145,"LINESTRING (6.6575163 49.7637068, 6.6578672 49.7638836, 6.6582167 49.7640728, 6.6583995 49.7641659, 6.6584756 49.7642046, 6.6585277 49.764238, 6.6586362 49.7643069)",,,,,,133.0,0.00954829922059549,,,,,0,,,,,0,1,cell_11_6,74.4000015258789,74.4000015258789,
